video-id,glance
v=Y5Fl63FjmZM__#1_label_B4-0-0,184
v=Y5Fl63FjmZM__#1_label_B4-0-0,552
v=Y5Fl63FjmZM__#1_label_B4-0-0,1105
v=Y5Fl63FjmZM__#1_label_B4-0-0,1981
v=Y5Fl63FjmZM__#1_label_B4-0-0,2626
v=Y5v7A4hUM-E__#1_label_B1-0-0,816
v=Y5v7A4hUM-E__#1_label_B1-0-0,2428
v=Y5v7A4hUM-E__#1_label_B1-0-0,3002
v=Y6J2jTLQ8AA__#1_label_B6-0-0,5129
v=Y6J2jTLQ8AA__#1_label_B6-0-0,8060
v=Y6J2jTLQ8AA__#1_label_B6-0-0,11065
v=Y6J2jTLQ8AA__#1_label_B6-0-0,13630
v=YCsQM1z6COU__#1_label_B4-0-0,9
v=YCsQM1z6COU__#1_label_B4-0-0,73
v=YCsQM1z6COU__#1_label_B4-0-0,160
v=YIIhaaPXpVI__#1_label_B1-0-0,146
v=YIIhaaPXpVI__#1_label_B1-0-0,634
v=YIIhaaPXpVI__#1_label_B1-0-0,1005
v=YIIhaaPXpVI__#1_label_B1-0-0,1551
v=YhCSFZNwfHc__#00-00-00_00-01-15_label_G-0-0,1370
v=YhCSFZNwfHc__#00-05-44_00-07-19_label_G-0-0,136
v=YhCSFZNwfHc__#00-05-44_00-07-19_label_G-0-0,1011
v=YhCSFZNwfHc__#00-05-44_00-07-19_label_G-0-0,1613
v=YhCSFZNwfHc__#00-05-44_00-07-19_label_G-0-0,1897
v=Z-U7_Pyxwkc__#1_label_B4-0-0,221
v=Z-U7_Pyxwkc__#1_label_B4-0-0,622
v=Z-U7_Pyxwkc__#1_label_B4-0-0,1342
v=Z-U7_Pyxwkc__#1_label_B4-0-0,2228
v=Z1h1h8WmP0E__#1_label_B4-0-0,946
v=Z1h1h8WmP0E__#1_label_B4-0-0,2625
v=Z1h1h8WmP0E__#1_label_B4-0-0,3184
v=ZC0rczrqn5s__#00-00-00_00-04-57_label_B4-0-0,1352
v=ZC0rczrqn5s__#00-00-00_00-04-57_label_B4-0-0,2848
v=ZC0rczrqn5s__#00-00-00_00-04-57_label_B4-0-0,4663
v=ZC0rczrqn5s__#00-00-00_00-04-57_label_B4-0-0,6835
v=ZC0rczrqn5s__#00-04-57_00-08-06_label_B4-0-0,271
v=ZC0rczrqn5s__#00-04-57_00-08-06_label_B4-0-0,1245
v=ZC0rczrqn5s__#00-04-57_00-08-06_label_B4-0-0,1765
v=ZC0rczrqn5s__#00-04-57_00-08-06_label_B4-0-0,4369
v=ZC0rczrqn5s__#00-08-06_00-13-43_label_B4-0-0,646
v=ZC0rczrqn5s__#00-08-06_00-13-43_label_B4-0-0,3514
v=ZC0rczrqn5s__#00-08-06_00-13-43_label_B4-0-0,5211
v=ZHo1JkQSoeg__#1_label_B4-0-0,188
v=ZHo1JkQSoeg__#1_label_B4-0-0,654
v=ZHo1JkQSoeg__#1_label_B4-0-0,976
v=ZHo1JkQSoeg__#1_label_B4-0-0,1550
v=ZTzEHsJVZhA__#00-02-50_00-04-33_label_G-0-0,1330
v=ZTzEHsJVZhA__#00-02-50_00-04-33_label_G-0-0,1663
v=ZXWaa5TOqZo__#00-00-00_00-04-07_label_B4-0-0,769
v=ZXWaa5TOqZo__#00-00-00_00-04-07_label_B4-0-0,2575
v=ZXWaa5TOqZo__#00-00-00_00-04-07_label_B4-0-0,3463
v=ZXWaa5TOqZo__#00-00-00_00-04-07_label_B4-0-0,5032
v=ZXWaa5TOqZo__#00-04-07_00-06-55_label_B4-0-0,322
v=ZXWaa5TOqZo__#00-04-07_00-06-55_label_B4-0-0,1249
v=ZXWaa5TOqZo__#00-04-07_00-06-55_label_B4-0-0,2479
v=ZXWaa5TOqZo__#00-04-07_00-06-55_label_B4-0-0,2963
v=ZXWaa5TOqZo__#00-06-55_00-13-46_label_B4-0-0,1429
v=ZXWaa5TOqZo__#00-06-55_00-13-46_label_B4-0-0,4583
v=ZXWaa5TOqZo__#00-06-55_00-13-46_label_B4-0-0,6110
v=ZXWaa5TOqZo__#00-06-55_00-13-46_label_B4-0-0,7934
v=ZbqjM3Y7XyU__#1_label_B1-0-0,618
v=ZbqjM3Y7XyU__#1_label_B1-0-0,1956
v=ZbqjM3Y7XyU__#1_label_B1-0-0,2675
v=ZdvIDNeVKpw__#1_label_G-0-0,478
v=ZdvIDNeVKpw__#1_label_G-0-0,3150
v=ZnFlL84K7HE__#00-00-00_00-09-22_label_B4-0-0,2360
v=ZnFlL84K7HE__#00-00-00_00-09-22_label_B4-0-0,8699
v=ZnFlL84K7HE__#00-09-22_00-15-08_label_B4-0-0,456
v=ZnFlL84K7HE__#00-09-22_00-15-08_label_B4-0-0,1743
v=ZnFlL84K7HE__#00-09-22_00-15-08_label_B4-0-0,6061
v=ZnFlL84K7HE__#00-15-08_00-22-53_label_B4-0-0,1394
v=ZnFlL84K7HE__#00-15-08_00-22-53_label_B4-0-0,5074
v=ZnFlL84K7HE__#00-15-08_00-22-53_label_B4-0-0,6523
v=ZnFlL84K7HE__#00-22-53_00-27-53_label_B4-0-0,504
v=ZnFlL84K7HE__#00-22-53_00-27-53_label_B4-0-0,6408
v=Znef2C1jHvs__#1_label_B4-0-0,379
v=Znef2C1jHvs__#1_label_B4-0-0,2657
v=Znef2C1jHvs__#1_label_B4-0-0,3308
v=Znef2C1jHvs__#1_label_B4-0-0,4800
v=ZoS8gm5OcOM__#00-00-00_00-00-51_label_B6-0-0,881
v=ZoS8gm5OcOM__#00-01-00_00-02-30_label_B6-0-0,1101
v=ZoS8gm5OcOM__#00-03-27_00-04-55_label_B6-0-0,52
v=ZoS8gm5OcOM__#00-05-00_00-06-15_label_B6-0-0,1442
v=ZoS8gm5OcOM__#00-09-20_00-11-00_label_B6-0-0,2196
v=_1AW8Nfe9gw__#1_label_B1-0-0,354
v=_4iymcn--Cw__#1_label_G-0-0,518
v=_5JyqD0kzS8__#1_label_G-0-0,711
v=_BvlwaTU16c__#1_label_B1-0-0,3118
v=_BvlwaTU16c__#1_label_B1-0-0,4940
v=_KuGizBjDXo__#1_label_G-0-0,360
v=_KuGizBjDXo__#1_label_G-0-0,1536
v=_KuGizBjDXo__#1_label_G-0-0,2085
v=_VaFbCLoh_A__#1_label_G-0-0,652
v=_YobflFU_HU__#00-00-00_00-00-51_label_B6-0-0,182
v=_YobflFU_HU__#00-01-00_00-02-45_label_B6-0-0,1268
v=_YobflFU_HU__#00-03-00_00-04-09_label_B6-0-0,65
v=_YobflFU_HU__#00-04-10_00-06-09_label_B6-0-0,1651
v=_YobflFU_HU__#00-09-00_00-10-49_label_B6-0-0,1160
v=_Z_ijjCZnBg__#1_label_B1-0-0,905
v=_Z_ijjCZnBg__#1_label_B1-0-0,1162
v=_afU5OF2Uzg__#1_label_B4-0-0,210
v=_afU5OF2Uzg__#1_label_B4-0-0,1045
v=_afU5OF2Uzg__#1_label_B4-0-0,1421
v=a3AtGT-HsK0__#1_label_B4-0-0,736
v=a3AtGT-HsK0__#1_label_B4-0-0,1411
v=a3AtGT-HsK0__#1_label_B4-0-0,1881
v=a3AtGT-HsK0__#1_label_B4-0-0,2336
v=aD0ipmvg8qU__#1_label_B1-0-0,684
v=aDupD4_oWOk__#1_label_B4-0-0,1033
v=aDupD4_oWOk__#1_label_B4-0-0,2377
v=aDupD4_oWOk__#1_label_B4-0-0,2997
v=aDupD4_oWOk__#1_label_B4-0-0,4341
v=aLpml8P58-A__#1_label_B4-0-0,1077
v=aLpml8P58-A__#1_label_B4-0-0,1820
v=aLpml8P58-A__#1_label_B4-0-0,2198
v=aPcQ_nhCi2w__#1_label_G-0-0,84
v=aPcQ_nhCi2w__#1_label_G-0-0,336
v=aQ3qMpgZjwg__#00-01-48_00-05-18_label_B4-0-0,1461
v=aQ3qMpgZjwg__#00-01-48_00-05-18_label_B4-0-0,2419
v=aQ3qMpgZjwg__#00-01-48_00-05-18_label_B4-0-0,3376
v=aQ3qMpgZjwg__#00-01-48_00-05-18_label_B4-0-0,4183
v=aQ3qMpgZjwg__#00-05-18_00-09-13_label_B4-0-0,394
v=aQ3qMpgZjwg__#00-05-18_00-09-13_label_B4-0-0,1999
v=aQ3qMpgZjwg__#00-05-18_00-09-13_label_B4-0-0,2816
v=aQ3qMpgZjwg__#00-05-18_00-09-13_label_B4-0-0,5125
v=aaFoHfBfv_8__#1_label_B4-0-0,59
v=aaFoHfBfv_8__#1_label_B4-0-0,818
v=aaFoHfBfv_8__#1_label_B4-0-0,2202
v=ad1blksyhyM__#1_label_B1-0-0,1148
v=ad1blksyhyM__#1_label_B1-0-0,1597
v=afI7jraTdnI__#1_label_G-0-0,951
v=afI7jraTdnI__#1_label_G-0-0,2204
v=afbnjlYzQSg__#1_label_G-0-0,680
v=ak5xaWbCQAE__#1_label_B1-0-0,835
v=ak5xaWbCQAE__#1_label_B1-0-0,1651
v=akwfA0V0jG8__#1_label_B1-0-0,233
v=akwfA0V0jG8__#1_label_B1-0-0,612
v=akwfA0V0jG8__#1_label_B1-0-0,1210
v=alXnawbJZFY__#1_label_G-0-0,89
v=alXnawbJZFY__#1_label_G-0-0,520
v=alXnawbJZFY__#1_label_G-0-0,952
v=alXnawbJZFY__#1_label_G-0-0,1711
v=alXnawbJZFY__#1_label_G-0-0,2276
v=b1UbSYOxhjU__#1_label_G-0-0,278
v=b1UbSYOxhjU__#1_label_G-0-0,654
v=b1UbSYOxhjU__#1_label_G-0-0,863
v=bEShlfxB1Ik__#00-01-50_00-03-13_label_G-0-0,1666
v=bKQYK7PYQpQ__#1_label_B1-0-0,913
v=bKQYK7PYQpQ__#1_label_B1-0-0,1799
v=bKQYK7PYQpQ__#1_label_B1-0-0,2795
v=bKQYK7PYQpQ__#1_label_B1-0-0,4844
v=bQ9opSpgDd4__#1_label_B4-0-0,829
v=bQ9opSpgDd4__#1_label_B4-0-0,2384
v=bQ9opSpgDd4__#1_label_B4-0-0,3395
v=bTUu4ZLtDSs__#00-00-00_00-04-22_label_G-0-0,4495
v=bTUu4ZLtDSs__#00-00-00_00-04-22_label_G-0-0,5722
v=bTUu4ZLtDSs__#00-05-18_00-07-28_label_G-0-0,1497
v=bTUu4ZLtDSs__#00-05-18_00-07-28_label_G-0-0,2215
v=bfOlheR5nUQ__#00-06-02_00-08-53_label_B4-0-0,512
v=bfOlheR5nUQ__#00-06-02_00-08-53_label_B4-0-0,1167
v=bfOlheR5nUQ__#00-06-02_00-08-53_label_B4-0-0,2007
v=bfOlheR5nUQ__#00-06-02_00-08-53_label_B4-0-0,2744
v=bfOlheR5nUQ__#00-06-02_00-08-53_label_B4-0-0,3809
v=bhcHj8ZwQpw__#1_label_B1-0-0,230
v=bhcHj8ZwQpw__#1_label_B1-0-0,484
v=bhcHj8ZwQpw__#1_label_B1-0-0,648
v=bml5E2gBuDk__#1_label_B4-0-0,485
v=bml5E2gBuDk__#1_label_B4-0-0,1036
v=bml5E2gBuDk__#1_label_B4-0-0,1521
v=bml5E2gBuDk__#1_label_B4-0-0,2138
v=brAevKm89zg__#1_label_G-0-0,160
v=brAevKm89zg__#1_label_G-0-0,776
v=bunhcwSvil8__#1_label_B4-0-0,115
v=bunhcwSvil8__#1_label_B4-0-0,408
v=bunhcwSvil8__#1_label_B4-0-0,639
v=bunhcwSvil8__#1_label_B4-0-0,870
v=bunhcwSvil8__#1_label_B4-0-0,1269
v=c7reNk6O0ns__#1_label_B4-0-0,8237
v=c7reNk6O0ns__#1_label_B4-0-0,46680
v=c7reNk6O0ns__#1_label_B4-0-0,89242
v=c7reNk6O0ns__#1_label_B4-0-0,113955
v=c8vdIL4PzVQ__#1_label_G-0-0,89
v=cCFV9wBiwNc__#1_label_G-0-0,2352
v=cCFV9wBiwNc__#1_label_G-0-0,4502
v=cCFV9wBiwNc__#1_label_G-0-0,7463
v=cGUCq5fpMGo__#1_label_B4-0-0,189
v=cGUCq5fpMGo__#1_label_B4-0-0,420
v=cGUCq5fpMGo__#1_label_B4-0-0,832
v=cGUCq5fpMGo__#1_label_B4-0-0,1433
v=cK8jk8dMuJs__#1_label_B1-0-0,251
v=cK8jk8dMuJs__#1_label_B1-0-0,2234
v=cOWdWHSgI-4__#1_label_B6-0-0,488
v=ccvwGYO1KwU__#1_label_B4-0-0,124
v=ccvwGYO1KwU__#1_label_B4-0-0,599
v=ccvwGYO1KwU__#1_label_B4-0-0,881
v=ccvwGYO1KwU__#1_label_B4-0-0,1530
v=crLCw6__dt8__#1_label_B4-0-0,160
v=crLCw6__dt8__#1_label_B4-0-0,341
v=crLCw6__dt8__#1_label_B4-0-0,758
v=crLCw6__dt8__#1_label_B4-0-0,1357
v=d42_ffkgAhw__#1_label_B4-0-0,137
v=d42_ffkgAhw__#1_label_B4-0-0,757
v=d42_ffkgAhw__#1_label_B4-0-0,1767
v=d42_ffkgAhw__#1_label_B4-0-0,2433
v=d42_ffkgAhw__#1_label_B4-0-0,3581
v=dCOUJ_GJymA__#1_label_B4-0-0,86
v=dCOUJ_GJymA__#1_label_B4-0-0,483
v=dCOUJ_GJymA__#1_label_B4-0-0,992
v=dCOUJ_GJymA__#1_label_B4-0-0,1364
v=dCOUJ_GJymA__#1_label_B4-0-0,2170
v=dHfQYGGUS4U__#1_label_G-0-0,3199
v=dHfQYGGUS4U__#1_label_G-0-0,7512
v=dHfQYGGUS4U__#1_label_G-0-0,15303
v=dHfQYGGUS4U__#1_label_G-0-0,22120
v=dKgM6YzASeE__#1_label_G-0-0,501
v=dOUiP6CClqc__#1_label_B4-0-0,459
v=dOUiP6CClqc__#1_label_B4-0-0,1169
v=dOUiP6CClqc__#1_label_B4-0-0,1642
v=dOUiP6CClqc__#1_label_B4-0-0,2296
v=dSECAvBTanQ__#1_label_B4-0-0,413
v=dSECAvBTanQ__#1_label_B4-0-0,1082
v=dSECAvBTanQ__#1_label_B4-0-0,2066
v=dSECAvBTanQ__#1_label_B4-0-0,3188
v=d_LttcEvc2Y__#1_label_B4-0-0,336
v=d_LttcEvc2Y__#1_label_B4-0-0,916
v=d_LttcEvc2Y__#1_label_B4-0-0,1531
v=d_LttcEvc2Y__#1_label_B4-0-0,2157
v=di_Ck1nrx1g__#1_label_G-0-0,584
v=di_Ck1nrx1g__#1_label_G-0-0,1151
v=di_Ck1nrx1g__#1_label_G-0-0,1421
v=dupw2pH3oes__#1_label_G-0-0,538
v=dupw2pH3oes__#1_label_G-0-0,1699
v=dupw2pH3oes__#1_label_G-0-0,2859
v=dupw2pH3oes__#1_label_G-0-0,3418
v=e3LsF4GrfD8__#1_label_B4-0-0,1045
v=e3LsF4GrfD8__#1_label_B4-0-0,2286
v=e3LsF4GrfD8__#1_label_B4-0-0,4110
v=eGbGj82SQrE__#1_label_B4-0-0,291
v=eGbGj82SQrE__#1_label_B4-0-0,2060
v=eIWuveQdMfM__#1_label_B6-0-0,803
v=eIWuveQdMfM__#1_label_B6-0-0,1373
v=eNG0K73LqVM__#1_label_G-0-0,1416
v=eNG0K73LqVM__#1_label_G-0-0,2138
v=eTNiMMICigY__#00-00-00_00-03-57_label_B4-0-0,284
v=eTNiMMICigY__#00-00-00_00-03-57_label_B4-0-0,1533
v=eTNiMMICigY__#00-00-00_00-03-57_label_B4-0-0,2641
v=eXjd7GkHKfU__#00-00-00_00-01-58_label_B4-0-0,1515
v=eXjd7GkHKfU__#00-00-00_00-01-58_label_B4-0-0,2152
v=eXjd7GkHKfU__#00-00-00_00-01-58_label_B4-0-0,2548
v=eXjd7GkHKfU__#00-01-58_00-02-33_label_B4-0-0,74
v=eXjd7GkHKfU__#00-01-58_00-02-33_label_B4-0-0,453
v=eXjd7GkHKfU__#00-01-58_00-02-33_label_B4-0-0,669
v=eXjd7GkHKfU__#00-02-33_00-04-40_label_B4-0-0,121
v=eXjd7GkHKfU__#00-02-33_00-04-40_label_B4-0-0,1155
v=eXjd7GkHKfU__#00-02-33_00-04-40_label_B4-0-0,2173
v=eXjd7GkHKfU__#00-02-33_00-04-40_label_B4-0-0,2827
v=eXjd7GkHKfU__#00-04-40_00-06-04_label_B4-0-0,70
v=eXjd7GkHKfU__#00-04-40_00-06-04_label_B4-0-0,463
v=eXjd7GkHKfU__#00-04-40_00-06-04_label_B4-0-0,796
v=eXjd7GkHKfU__#00-04-40_00-06-04_label_B4-0-0,1189
v=egfVEz3Udmw__#1_label_G-0-0,875
v=ekH2zovSEIE__#1_label_B1-0-0,1004
v=eqYUjRxQ_lQ__#1_label_G-0-0,499
v=eqYUjRxQ_lQ__#1_label_G-0-0,912
v=et5Hb3bBKck__#1_label_B1-0-0,112
v=et5Hb3bBKck__#1_label_B1-0-0,466
v=et5Hb3bBKck__#1_label_B1-0-0,1045
v=et5Hb3bBKck__#1_label_B1-0-0,1598
v=f0i6Y0_365k__#1_label_B4-0-0,590
v=f0i6Y0_365k__#1_label_B4-0-0,1603
v=f0i6Y0_365k__#1_label_B4-0-0,2396
v=f9FMKnfEF2Y__#1_label_B4-0-0,112
v=f9FMKnfEF2Y__#1_label_B4-0-0,586
v=f9FMKnfEF2Y__#1_label_B4-0-0,1647
v=fAExhzs4qKk__#1_label_G-0-0,405
v=fAExhzs4qKk__#1_label_G-0-0,1462
v=fAExhzs4qKk__#1_label_G-0-0,2765
v=fCnIw0aIYp4__#00-00-00_00-00-51_label_B6-0-0,456
v=fCnIw0aIYp4__#00-01-00_00-02-45_label_B6-0-0,552
v=fCnIw0aIYp4__#00-03-00_00-04-09_label_B6-0-0,889
v=fCnIw0aIYp4__#00-04-11_00-05-09_label_B6-0-0,389
v=fI-jlNqpCQ8__#1_label_G-0-0,269
v=fI-jlNqpCQ8__#1_label_G-0-0,3380
v=fI-jlNqpCQ8__#1_label_G-0-0,4847
v=fI-jlNqpCQ8__#1_label_G-0-0,5595
v=fK4RN5Hf77g__#1_label_G-0-0,4264
v=fK4RN5Hf77g__#1_label_G-0-0,5337
v=fS0dDKInWUI__#1_label_G-0-0,301
v=fVCA9TXHDxE__#1_label_B4-0-0,1612
v=fVCA9TXHDxE__#1_label_B4-0-0,2579
v=fVCA9TXHDxE__#1_label_B4-0-0,5448
v=fjlUZHwh858__#1_label_B4-0-0,87
v=fjlUZHwh858__#1_label_B4-0-0,389
v=fjlUZHwh858__#1_label_B4-0-0,638
v=fjlUZHwh858__#1_label_B4-0-0,1176
v=fnNHjFcCRDs__#1_label_B1-0-0,100
v=fnNHjFcCRDs__#1_label_B1-0-0,369
v=fnNHjFcCRDs__#1_label_B1-0-0,576
v=fnNHjFcCRDs__#1_label_B1-0-0,792
v=frVqSvgGzhw__#1_label_G-0-0,843
v=frVqSvgGzhw__#1_label_G-0-0,1554
v=fv7Gk-Pg7Rw__#1_label_B4-0-0,232
v=fv7Gk-Pg7Rw__#1_label_B4-0-0,943
v=fv7Gk-Pg7Rw__#1_label_B4-0-0,1901
v=g3nuBRq_kTc__#1_label_B4-0-0,341
v=g3nuBRq_kTc__#1_label_B4-0-0,957
v=g3nuBRq_kTc__#1_label_B4-0-0,1285
v=g3nuBRq_kTc__#1_label_B4-0-0,2230
v=g9eyUL1wSv0__#1_label_B4-0-0,518
v=g9eyUL1wSv0__#1_label_B4-0-0,980
v=g9eyUL1wSv0__#1_label_B4-0-0,1652
v=gM3qsp6CXMk__#00-00-00_00-00-51_label_B6-0-0,1124
v=gM3qsp6CXMk__#00-01-52_00-02-51_label_B6-0-0,1239
v=gM3qsp6CXMk__#00-03-40_00-05-09_label_B6-0-0,521
v=gM3qsp6CXMk__#00-03-40_00-05-09_label_B6-0-0,1032
v=gM3qsp6CXMk__#00-03-40_00-05-09_label_B6-0-0,1564
v=gQf40mPOzVE__#1_label_B1-0-0,619
v=gQf40mPOzVE__#1_label_B1-0-0,2571
v=gQf40mPOzVE__#1_label_B1-0-0,3191
v=gZ6BUYbZ96s__#1_label_G-0-0,64
v=gZ6BUYbZ96s__#1_label_G-0-0,185
v=g_FC_lWOrmo__#1_label_G-0-0,911
v=g_FC_lWOrmo__#1_label_G-0-0,1651
v=gc8b85OnNkI__#1_label_G-0-0,80
v=gc8b85OnNkI__#1_label_G-0-0,1844
v=gcZKnFj2N_E__#1_label_B4-0-0,308
v=gcZKnFj2N_E__#1_label_B4-0-0,806
v=gcZKnFj2N_E__#1_label_B4-0-0,944
v=gcZKnFj2N_E__#1_label_B4-0-0,1200
v=gclZNrpaICM__#1_label_B4-0-0,427
v=gclZNrpaICM__#1_label_B4-0-0,4656
v=gqtNT_zEINU__#1_label_B1-0-0,313
v=gqtNT_zEINU__#1_label_B1-0-0,1626
v=gqtNT_zEINU__#1_label_B1-0-0,2567
v=gqtNT_zEINU__#1_label_B1-0-0,3449
v=gySI6K1G4xQ__#1_label_G-0-0,329
v=gySI6K1G4xQ__#1_label_G-0-0,438
v=gySI6K1G4xQ__#1_label_G-0-0,569
v=h0frn7-aeh8__#00-00-00_00-00-51_label_B6-0-0,358
v=h0frn7-aeh8__#00-01-00_00-02-45_label_B6-0-0,2034
v=h0frn7-aeh8__#00-03-00_00-03-55_label_B6-0-0,144
v=h0frn7-aeh8__#00-03-00_00-03-55_label_B6-0-0,426
v=h0frn7-aeh8__#00-04-00_00-04-55_label_B6-0-0,610
v=h0frn7-aeh8__#00-04-00_00-04-55_label_B6-0-0,938
v=h4DJWJs4mDw__#1_label_B1-0-0,3402
v=h4DJWJs4mDw__#1_label_B1-0-0,4611
v=hELcbseV61o__#1_label_G-0-0,1264
v=hELcbseV61o__#1_label_G-0-0,2055
v=hM1YvOQqY0A__#1_label_B4-0-0,91
v=hM1YvOQqY0A__#1_label_B4-0-0,480
v=hM1YvOQqY0A__#1_label_B4-0-0,735
v=hM1YvOQqY0A__#1_label_B4-0-0,1118
v=hNVz9YbUeLA__#00-00-50_00-03-30_label_B1-0-0,133
v=hNVz9YbUeLA__#00-00-50_00-03-30_label_B1-0-0,554
v=hNVz9YbUeLA__#00-00-50_00-03-30_label_B1-0-0,1281
v=hNVz9YbUeLA__#00-00-50_00-03-30_label_B1-0-0,2141
v=hNVz9YbUeLA__#00-00-50_00-03-30_label_B1-0-0,3326
v=hNVz9YbUeLA__#00-05-10_00-07-20_label_B1-0-0,636
v=hNVz9YbUeLA__#00-05-10_00-07-20_label_B1-0-0,1908
v=hNVz9YbUeLA__#00-08-46_00-10-22_label_B1-0-0,240
v=hNVz9YbUeLA__#00-08-46_00-10-22_label_B1-0-0,1704
v=hOS0VtiFuUk__#1_label_B4-0-0,1036
v=hOS0VtiFuUk__#1_label_B4-0-0,1929
v=hOS0VtiFuUk__#1_label_B4-0-0,2433
v=hevU2f-J74g__#1_label_B1-0-0,200
v=hevU2f-J74g__#1_label_B1-0-0,590
v=hevU2f-J74g__#1_label_B1-0-0,1331
v=hevU2f-J74g__#1_label_B1-0-0,1733
v=hiHZWeeoEUg__#00-00-00_00-30-30_label_G-B2-0,3200
v=hvVTFz-oVlg__#1_label_B6-0-0,960
v=hxyhulJYz5I__#00-00-00_00-01-51_label_B6-0-0,464
v=hxyhulJYz5I__#00-00-00_00-01-51_label_B6-0-0,849
v=hxyhulJYz5I__#00-01-52_00-03-10_label_B6-0-0,1113
v=hxyhulJYz5I__#00-03-12_00-04-15_label_B6-0-0,188
v=hxyhulJYz5I__#00-04-19_00-06-00_label_B6-0-0,2065
v=hxyhulJYz5I__#00-07-02_00-08-00_label_B6-0-0,153
v=hxyhulJYz5I__#00-07-02_00-08-00_label_B6-0-0,334
v=hxyhulJYz5I__#00-08-10_00-09-51_label_B6-0-0,1111
v=hxyhulJYz5I__#00-08-10_00-09-51_label_B6-0-0,2186
v=i60ykiNmJiI__#1_label_B1-0-0,1225
v=i6ZQv7fVtl8__#1_label_B4-0-0,495
v=i6ZQv7fVtl8__#1_label_B4-0-0,1389
v=i6ZQv7fVtl8__#1_label_B4-0-0,2608
v=i6ZQv7fVtl8__#1_label_B4-0-0,3465
v=i9EoT5orLEw__#1_label_B4-0-0,308
v=i9EoT5orLEw__#1_label_B4-0-0,1398
v=i9EoT5orLEw__#1_label_B4-0-0,2524
v=i9EoT5orLEw__#1_label_B4-0-0,3359
v=iHuggczItBk__#00-00-00_00-00-51_label_B6-0-0,419
v=iTvBb-HRbKs__#1_label_B1-0-0,237
v=iTvBb-HRbKs__#1_label_B1-0-0,1164
v=iTvBb-HRbKs__#1_label_B1-0-0,2494
v=icdlBJ2KXzE__#1_label_B4-0-0,686
v=icdlBJ2KXzE__#1_label_B4-0-0,1557
v=icdlBJ2KXzE__#1_label_B4-0-0,2442
v=id-k6p-QHPY__#1_label_B4-0-0,198
v=id-k6p-QHPY__#1_label_B4-0-0,595
v=id-k6p-QHPY__#1_label_B4-0-0,1401
v=id-k6p-QHPY__#1_label_B4-0-0,2219
v=idBwMN0E9Qg__#00-00-00_00-05-30_label_B4-0-0,356
v=idBwMN0E9Qg__#00-00-00_00-05-30_label_B4-0-0,1267
v=idBwMN0E9Qg__#00-00-00_00-05-30_label_B4-0-0,3484
v=idBwMN0E9Qg__#00-00-00_00-05-30_label_B4-0-0,4672
v=idBwMN0E9Qg__#00-05-30_00-10-39_label_B4-0-0,851
v=idBwMN0E9Qg__#00-05-30_00-10-39_label_B4-0-0,2444
v=idBwMN0E9Qg__#00-05-30_00-10-39_label_B4-0-0,5518
v=idBwMN0E9Qg__#00-05-30_00-10-39_label_B4-0-0,7111
v=idBwMN0E9Qg__#00-10-39_00-18-44_label_B4-0-0,872
v=idBwMN0E9Qg__#00-10-39_00-18-44_label_B4-0-0,3954
v=idBwMN0E9Qg__#00-10-39_00-18-44_label_B4-0-0,8956
v=idBwMN0E9Qg__#00-10-39_00-18-44_label_B4-0-0,11166
v=idBwMN0E9Qg__#00-18-44_00-24-16_label_B4-0-0,199
v=idBwMN0E9Qg__#00-18-44_00-24-16_label_B4-0-0,1593
v=idBwMN0E9Qg__#00-18-44_00-24-16_label_B4-0-0,2788
v=idBwMN0E9Qg__#00-18-44_00-24-16_label_B4-0-0,5856
v=idoD_tYTKtc__#00-00-00_00-00-51_label_B6-0-0,614
v=idoD_tYTKtc__#00-00-00_00-00-51_label_B6-0-0,875
v=idoD_tYTKtc__#00-01-00_00-02-45_label_B6-0-0,1532
v=idoD_tYTKtc__#00-03-00_00-04-09_label_B6-0-0,115
v=idoD_tYTKtc__#00-04-10_00-05-00_label_B6-0-0,48
v=idoD_tYTKtc__#00-04-10_00-05-00_label_B6-0-0,348
v=ieSLKWFy0_g__#1_label_G-0-0,652
v=iegHZ_UWWsA__#00-00-00_00-08-58_label_B4-0-0,7295
v=iegHZ_UWWsA__#00-00-00_00-08-58_label_B4-0-0,9425
v=iegHZ_UWWsA__#00-08-58_00-14-05_label_B4-0-0,2539
v=iegHZ_UWWsA__#00-08-58_00-14-05_label_B4-0-0,3827
v=iegHZ_UWWsA__#00-08-58_00-14-05_label_B4-0-0,5483
v=iegHZ_UWWsA__#00-20-33_00-24-33_label_B4-0-0,1238
v=iurQ13cc7wA__#1_label_B4-0-0,889
v=iurQ13cc7wA__#1_label_B4-0-0,1995
v=j0BG_GBOFTw__#1_label_G-0-0,387
v=j0BG_GBOFTw__#1_label_G-0-0,598
v=j0BG_GBOFTw__#1_label_G-0-0,1190
v=j4JOjcDFtBE__#1_label_G-0-0,447
v=j4JOjcDFtBE__#1_label_G-0-0,2373
v=j4JOjcDFtBE__#1_label_G-0-0,3250
v=j4rOsg5Ehfc__#1_label_B4-0-0,321
v=j4rOsg5Ehfc__#1_label_B4-0-0,1329
v=j4rOsg5Ehfc__#1_label_B4-0-0,1854
v=j5UtA48u6eM__#1_label_B4-0-0,277
v=j5UtA48u6eM__#1_label_B4-0-0,950
v=j5UtA48u6eM__#1_label_B4-0-0,1848
v=j5vwnjZVgnc__#1_label_B6-G-0,338
v=j5vwnjZVgnc__#1_label_B6-G-0,3402
